Non PURGABLE memory blocks still in use when the program quit.

  Id     Size Locked Resource Moldy Class  FileName[LineNo] BlockName
=====================================================================
   1      404        RESOURCE MOLDY        \winsys\mouse.c[104] hics\DAGGER.PCX
2601     3928 LOCKED          MOLDY CLASS1       level.c[747] 
2599      152 LOCKED          MOLDY CLASS1       level.c[732] 
2597    21460 LOCKED          MOLDY CLASS1       level.c[685] 
2595     7160 LOCKED          MOLDY CLASS1       level.c[632] 
2594     9180 LOCKED          MOLDY CLASS1       level.c[564] 
2593     9180 LOCKED          MOLDY CLASS1       level.c[563] 
2592    27544 LOCKED          MOLDY CLASS1       level.c[539] 
2588    11776 LOCKED          MOLDY CLASS1       level.c[509] 
2530    46728 LOCKED          MOLDY CLASS1       level.c[449] 
2528    17488 LOCKED          MOLDY CLASS1       level.c[398] 
2527     5032 LOCKED          MOLDY CLASS1       level.c[361] 
2526     5760 LOCKED          MOLDY CLASS1       spans.c[168] 
2525     5880 LOCKED          MOLDY CLASS1       spans.c[162] 
2440   122880 LOCKED          MOLDY CLASS1       spans.c[159] 
1369     1704 LOCKED          MOLDY           scnmgr.cpp[229] 

Total space still in use = 2689668
Total number of Handles used by this space = 373

Total class1 space still in use  = 776124
Total class2 space still in use  = 1270008
Total Free block space available = 12025984
Total Purgable space available   = 10343868
